,X2,X3,X4,X5_Age_Bins,X6_Payment_Bins,X7_Payment_Bins,X8_Payment_Bins,X9_Payment_Bins,X10_Payment_Bins,X11_Payment_Bins,X12_sign,X12_monthlydif,X13_monthlydif,X14_sign,X14_monthlydif,X15_sign,X15_monthlydif,X16_sign,X16_monthlydif,X17_sign,X17_monthlydif,X18_binary,X19_binary,X20_binary,X21_binary,X22_binary,X23_binary
13457,1,2,1,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13458,2,2,2,2,2,2,2,1,1,1,0,6,5,0,4,1,3,1,2,1,1,0,0,1,1,1,1
13459,2,1,2,1,2,2,1,2,2,2,0,6,5,1,4,1,3,1,2,0,1,1,1,0,0,0,0
13460,2,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13461,1,2,1,2,2,2,2,2,1,1,0,6,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
13462,2,3,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13463,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13464,2,2,1,1,2,2,2,2,1,1,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
13465,1,1,2,1,2,2,2,2,2,1,0,6,5,0,4,0,3,0,2,1,1,0,0,0,0,1,0
13466,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
13467,1,3,3,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
13468,1,1,2,1,2,2,2,2,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13469,1,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13470,2,1,2,3,2,2,2,1,2,1,1,6,5,0,4,1,3,1,2,1,1,0,0,1,0,1,1
13471,1,1,1,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13472,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13473,1,1,1,3,1,1,2,1,1,1,1,6,5,0,4,1,3,1,2,1,1,0,0,1,1,1,0
13474,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13475,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13476,2,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,0
13477,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13478,1,1,1,2,2,2,2,2,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13479,1,2,3,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
13480,1,1,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,0
13481,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13482,1,2,2,2,2,2,1,1,1,1,0,6,5,1,4,0,3,1,2,1,1,0,1,0,1,1,1
13483,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13484,2,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13485,1,3,1,1,2,1,1,1,1,1,1,6,5,1,4,0,3,1,2,0,1,1,1,0,1,0,0
13486,1,3,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13487,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
13488,2,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13489,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13490,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13491,1,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13492,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13493,2,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13494,1,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13495,2,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13496,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13497,2,2,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13498,1,3,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
13499,2,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13500,1,1,2,1,2,2,2,2,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13501,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13502,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13503,2,1,2,2,2,1,1,1,1,1,0,6,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
13504,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13505,1,2,1,2,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
13506,1,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13507,2,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13508,2,1,1,3,1,1,1,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,0,0,1,0
13509,1,1,2,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13510,2,3,3,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,0
13511,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13512,1,1,1,2,1,1,1,1,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
13513,2,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13514,2,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13515,2,1,1,3,1,1,1,1,1,1,1,6,5,1,4,0,3,1,2,1,1,0,1,0,1,1,0
13516,2,3,2,1,2,1,1,2,2,2,0,6,5,0,4,0,3,0,2,0,1,1,1,0,0,0,0
13517,2,3,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
13518,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13519,2,1,2,1,1,1,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,0,0,1,1
13520,2,2,1,1,2,2,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13521,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13522,1,1,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13523,2,2,2,2,2,2,1,1,1,1,1,6,5,1,4,1,3,0,2,1,1,1,1,1,1,1,0
13524,2,2,1,2,1,1,1,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
13525,2,3,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13526,2,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13527,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
13528,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13529,1,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,0,1,0
13530,1,1,2,1,1,1,1,2,1,1,1,6,5,1,4,1,3,1,2,1,1,0,1,0,1,1,1
13531,1,1,1,3,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13532,1,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13533,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13534,1,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13535,1,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13536,1,3,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13537,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13538,1,2,1,2,1,1,1,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13539,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13540,1,3,1,3,2,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13541,1,2,1,1,1,1,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13542,1,3,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13543,1,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13544,2,3,2,2,2,2,2,2,2,2,1,6,5,0,4,0,3,1,2,1,1,1,0,0,1,1,1
13545,1,1,2,1,2,2,2,2,1,2,0,6,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
13546,2,2,1,2,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13547,1,1,2,1,2,2,2,1,1,1,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
13548,2,3,1,2,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13549,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,1,0,0
13550,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,1,0,0
13551,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13552,2,1,1,2,1,1,1,2,1,1,1,6,5,0,4,0,3,1,2,0,1,1,0,0,1,0,0
13553,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13554,2,1,2,1,1,1,1,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
13555,1,1,3,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13556,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13557,1,1,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13558,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13559,2,2,1,3,1,1,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13560,1,3,1,3,2,2,2,1,1,1,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
13561,2,1,2,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13562,1,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,0,1,0,1
13563,2,1,2,3,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
13564,2,2,1,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13565,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
13566,2,1,1,2,1,1,1,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13567,1,2,1,3,1,1,2,2,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
13568,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13569,1,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13570,1,3,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13571,2,2,2,3,2,2,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
13572,1,1,1,2,2,1,2,2,2,1,0,6,5,1,4,0,3,0,2,1,1,1,1,0,0,1,1
13573,2,1,2,1,2,2,1,1,1,1,0,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
13574,2,2,2,1,1,1,1,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
13575,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13576,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
13577,1,1,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13578,2,1,1,3,1,1,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,1,0,0,0,0,0
13579,1,1,1,3,2,2,2,1,2,1,0,6,5,0,4,1,3,1,2,1,1,0,0,1,0,1,0
13580,1,3,2,1,2,2,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
13581,1,2,1,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,1,0,0,0,0
13582,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13583,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13584,1,2,1,3,1,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13585,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
13586,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13587,2,2,1,3,2,2,2,1,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
13588,2,1,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13589,2,3,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
13590,1,2,2,1,1,1,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13591,1,1,1,3,2,1,1,1,1,1,1,6,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
13592,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13593,2,5,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13594,2,1,1,2,1,1,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
13595,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
13596,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13597,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,0
13598,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13599,2,2,1,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13600,2,2,1,2,2,2,2,1,2,2,1,6,5,0,4,1,3,1,2,1,1,1,0,1,0,1,1
13601,2,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
13602,2,3,2,1,1,1,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13603,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13604,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13605,1,1,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13606,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13607,1,2,2,2,2,2,2,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13608,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13609,1,1,1,3,1,1,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13610,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13611,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13612,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13613,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,0,1,1
13614,1,1,2,1,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13615,2,3,3,2,2,2,1,2,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13616,2,1,1,3,2,1,1,2,1,1,0,6,5,0,4,0,3,1,2,0,1,1,0,0,1,0,0
13617,2,2,2,1,2,2,2,2,2,2,1,6,5,0,4,1,3,1,2,1,1,1,1,0,1,1,1
13618,1,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13619,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13620,1,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13621,1,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13622,1,3,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13623,1,2,1,2,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13624,2,2,2,1,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,0,0,0,1,0
13625,2,1,1,2,2,1,2,2,2,2,1,6,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
13626,2,3,2,3,2,2,2,2,2,2,1,6,5,0,4,1,3,1,2,1,1,1,0,1,1,1,0
13627,1,2,1,3,2,2,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
13628,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13629,1,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13630,2,3,2,1,2,2,2,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13631,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13632,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13633,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13634,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13635,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13636,1,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,0,0,0,0,0
13637,1,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13638,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13639,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13640,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13641,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,0,1,1,0,0,0
13642,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13643,2,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13644,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
13645,1,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13646,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13647,2,5,2,2,2,1,2,2,2,2,0,6,5,1,4,1,3,0,2,0,1,1,0,0,1,0,0
13648,2,1,2,1,1,2,1,1,1,1,1,6,5,1,4,0,3,1,2,0,1,0,1,0,1,0,0
13649,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13650,1,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13651,1,2,1,3,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13652,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13653,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13654,2,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
13655,2,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13656,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
13657,1,1,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13658,2,3,2,1,2,2,2,2,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13659,2,3,2,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13660,2,2,2,1,2,2,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13661,2,2,2,1,2,2,2,2,1,1,1,6,5,0,4,0,3,1,2,1,1,0,0,0,1,1,0
13662,2,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13663,2,1,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13664,1,1,1,2,1,1,1,1,1,1,1,6,5,0,4,1,3,1,2,1,1,1,0,1,1,1,0
13665,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
13666,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13667,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13668,1,2,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
13669,1,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13670,1,5,1,1,2,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13671,1,1,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13672,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13673,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13674,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13675,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,0,1,1,0,1
13676,2,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13677,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13678,1,2,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13679,1,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,0,0,0
13680,1,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
13681,1,3,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
13682,2,2,1,2,1,2,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13683,2,1,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13684,1,1,2,2,2,2,2,2,1,2,1,6,5,1,4,0,3,1,2,1,1,1,1,1,1,1,1
13685,1,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13686,2,2,1,3,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
13687,2,2,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13688,1,1,2,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13689,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13690,1,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
13691,2,3,3,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13692,2,4,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13693,1,1,1,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13694,1,2,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13695,1,1,1,3,2,2,2,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
13696,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
13697,2,2,2,3,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,0,1,0,1
13698,2,1,1,3,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
